resultId,raceId,driverId,statusId,status,year
23354,967,8,4,Collision,2016
23312,965,807,4,Collision,2016
23002,951,20,4,Collision,2016
23003,951,807,4,Collision,2016
23004,951,837,4,Collision,2016
23026,952,3,4,Collision,2016
23025,952,1,4,Collision,2016
22937,948,4,4,Collision,2016
22936,948,821,4,Collision,2016
23048,953,835,3,Accident,2016
23047,953,8,3,Accident,2016
23046,953,826,3,Accident,2016
23044,953,830,3,Accident,2016
23042,953,828,4,Collision,2016
23656,982,828,3,Accident,2017
23657,982,826,3,Accident,2017
23660,982,830,3,Accident,2017
23659,982,20,3,Accident,2017
23661,982,8,3,Accident,2017
23601,979,817,4,Collision,2017
23621,980,836,4,Collision,2017
23759,987,839,3,Accident,2017
23760,987,838,3,Accident,2017
23761,987,825,3,Accident,2017
23701,984,832,3,Accident,2017
23699,984,828,3,Accident,2017
23720,985,836,4,Collision,2017
23435,971,840,4,Collision,2017
23434,971,832,4,Collision,2017
23456,972,835,4,Collision,2017
23476,973,838,4,Collision,2017
23457,972,154,4,Collision,2017
23417,970,841,3,Accident,2017
23418,970,840,4,Collision,2017
23535,976,807,3,Accident,2017
23495,974,828,3,Accident,2017
23494,974,838,3,Accident,2017
23497,974,836,4,Collision,2017
23518,975,832,4,Collision,2017
23517,975,13,4,Collision,2017
24082,1003,839,4,Collision,2018
24000,999,20,3,Accident,2018
24042,1001,807,3,Accident,2018
24041,1001,4,3,Accident,2018
24040,1001,844,3,Accident,2018
24182,1008,828,4,Collision,2018
24202,1009,807,4,Collision,2018
24140,1006,4,4,Collision,2018
23858,992,817,4,Collision,2018
23857,992,830,4,Collision,2018
23860,992,839,4,Collision,2018
23861,992,845,4,Collision,2018
23856,992,154,3,Accident,2018
23859,992,807,3,Accident,2018
23881,993,807,4,Collision,2018
23880,993,842,4,Collision,2018
23879,993,154,4,Collision,2018
23980,998,828,3,Accident,2018
23979,998,832,4,Collision,2018
23978,998,154,4,Collision,2018
23941,996,842,4,Collision,2018
23900,994,843,4,Collision,2018
23899,994,844,4,Collision,2018
23940,996,839,4,Collision,2018
23921,995,840,4,Collision,2018
23920,995,843,4,Collision,2018
24505,1024,847,4,Collision,2019
24503,1024,8,4,Collision,2019
24422,1020,844,3,Accident,2019
24421,1020,807,3,Accident,2019
24420,1020,822,3,Accident,2019
24419,1020,842,4,Collision,2019
24465,1022,830,3,Accident,2019
24463,1022,841,3,Accident,2019
24524,1025,817,4,Collision,2019
24603,1029,844,4,Collision,2019
24602,1029,20,4,Collision,2019
24525,1025,154,4,Collision,2019
24281,1013,826,4,Collision,2019
24282,1013,817,4,Collision,2019
24261,1012,826,4,Collision,2019
24260,1012,846,4,Collision,2019
24302,1014,846,4,Collision,2019
24301,1014,840,4,Collision,2019
24405,1019,825,4,Collision,2019
24404,1019,154,4,Collision,2019
24325,1015,844,4,Collision,2019
24845,1041,847,4,Collision,2020
24800,1039,849,4,Collision,2020
24801,1039,825,4,Collision,2020
24802,1039,841,4,Collision,2020
24804,1039,830,4,Collision,2020
24805,1039,842,4,Collision,2020
24824,1040,832,3,Accident,2020
24825,1040,840,4,Collision,2020
24881,1043,847,3,Accident,2020
24945,1046,844,4,Collision,2020
24944,1046,830,3,Accident,2020
24925,1045,154,4,Collision,2020
24924,1045,840,4,Collision,2020
24803,1039,832,4,Collision,2020
24703,1034,826,3,Accident,2020
24704,1034,825,4,Collision,2020
24763,1037,841,3,Accident,2020
24783,1038,844,3,Accident,2020
25264,1066,849,3,Accident,2021
25243,1065,830,4,Collision,2021
25242,1065,1,4,Collision,2021
25383,1072,853,4,Collision,2021
25401,1073,849,3,Accident,2021
25382,1072,815,4,Collision,2021
25385,1072,854,3,Accident,2021
25384,1072,847,4,Collision,2021
25325,1070,852,4,Collision,2021
25324,1070,854,4,Collision,2021
25184,1062,840,4,Collision,2021
24985,1052,853,3,Accident,2021
25005,1053,849,4,Collision,2021
25004,1053,847,4,Collision,2021
25003,1053,822,4,Collision,2021
25145,1060,839,4,Collision,2021
25142,1060,20,4,Collision,2021
25182,1062,815,4,Collision,2021
25181,1062,822,4,Collision,2021
25180,1062,846,4,Collision,2021
25179,1062,853,4,Collision,2021
25165,1061,830,4,Collision,2021
25183,1062,844,4,Collision,2021
25084,1057,840,3,Accident,2021
25083,1057,830,3,Accident,2021
25125,1058,842,4,Collision,2021
25684,1087,822,3,Accident,2022
25644,1085,844,3,Accident,2022
25825,1095,817,4,Collision,2022
25824,1095,825,4,Collision,2022
25740,1091,852,3,Accident,2022
25745,1091,855,4,Collision,2022
25764,1092,832,3,Accident,2022
25783,1093,840,4,Collision,2022
25464,1076,20,3,Accident,2022
25485,1077,832,4,Collision,2022
25504,1078,846,4,Collision,2022
25502,1078,20,4,Collision,2022
25443,1075,849,3,Accident,2022
25583,1082,852,3,Accident,2022
25605,1083,848,4,Collision,2022
25604,1083,855,4,Collision,2022
25603,1083,847,4,Collision,2022
25544,1080,854,3,Accident,2022
